id,name,state,created_at,updated_at,url,tags,summary._runtime,summary._step,summary._timestamp,summary._wandb,summary.actor_loss,summary.critic1_loss,summary.critic2_loss,summary.eval/return,summary.step,metadata.os,metadata.python,metadata.startedAt,metadata.args,metadata.program,metadata.codePath,metadata.codePathLocal,metadata.git.remote,metadata.git.commit,metadata.email,metadata.root,metadata.host,metadata.executable,metadata.cpu_count,metadata.cpu_count_logical,metadata.gpu,metadata.gpu_count,metadata.disk./.total,metadata.disk./.used,metadata.memory.total,metadata.gpu_nvidia,metadata.cudaVersion,metadata.writerId,summary.reward_model_loss
ysqv1kbl,rl_p1_tr_L16_seed42,crashed,2026-05-24T06:47:04Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/ysqv1kbl,final,4237.192045794,18.0,1779609462.3293731,{'runtime': 4237},-195.00836181640625,16.45073699951172,13.0491943359375,2252.4892410629705,190000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-24T06:47:04.258921Z,"['experiment.name=rl_p1_tr_L16_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=16', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,4cb94c9d4736b20505f007a62ee195cb9d033387,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,89e5c9e10881,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354297655296,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-37688a17-2334-9a1e-07af-2bf3d0b999df'}]",13.0,t5f4cuc288q6vodmpinga45yfwt1at9w,
b4q7qqyo,rl_p1_tr_L16_seed42,crashed,2026-05-24T10:16:25Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/b4q7qqyo,final,1276.141255739,7.0,1779619062.265819,{'runtime': 1276},-161.7261199951172,35.79042434692383,37.94688415527344,695.9356613177054,80000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-24T10:16:24.893284Z,"['experiment.name=rl_p1_tr_L16_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=16', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,4cb94c9d4736b20505f007a62ee195cb9d033387,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,14368eb39cd3,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354297446400,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-522a44a0-06cf-ca8e-6394-cffe64bb4cc7'}]",13.0,03kxjuu7i7vmkhjak9o3vb3lm6pkara1,
gc0jmuw9,rl_p1_tr_L16_seed42,failed,2026-05-24T10:44:18Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/gc0jmuw9,final,2.0,,,{'runtime': 2},,,,,,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-24T10:44:17.162815Z,"['experiment.name=rl_p1_tr_L16_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=16', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000', '+resume=/kaggle/input/datasets/krish247/check-1/SAiDL_Assignment/rl/ckpt_latest_rl.pt']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,7c662e7441efbb5135a92c9bd2edba4de6d37baf,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,c57ce4ad5d2d,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354297454592,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-b5419d8e-dc88-d34d-81f4-a6cd611f6b6e'}]",13.0,ua4lug3pg13je7j1hdbcxb2c08i4x595,
d6s0vtx6,rl_p1_tr_L16_seed42,finished,2026-05-24T10:58:11Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/d6s0vtx6,final,21969.0,80.0,1779642258.3706813,{'runtime': 21969},-278.04498291015625,3.697421550750733,3.1122727394104004,3459.601632491626,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-24T10:58:10.027861Z,"['experiment.name=rl_p1_tr_L16_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=16', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000', '+resume=/kaggle/input/datasets/krish247/check-1/SAiDL_Assignment/rl/ckpt_latest_rl.pt']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,2aa491a8bb59,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354297466880,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-d28fc8f3-4e5d-1649-1b9b-eed902bb7b0e'}]",13.0,bgirjxlytqbfo4h31gso4hz298xx1341,
dzt86slx,rl_p1_tr_L32_seed42,crashed,2026-05-24T17:04:35Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/dzt86slx,final,696.986377178,4.0,1779642972.4782867,{'runtime': 696},-102.03135681152344,12.795129776000977,10.976886749267578,356.08622595878694,50000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-24T17:04:34.613746Z,"['experiment.name=rl_p1_tr_L32_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=32', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,2aa491a8bb59,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7354297589760,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-d28fc8f3-4e5d-1649-1b9b-eed902bb7b0e'}]",13.0,52udhzwetxcakdc1epy9ppuz694ewwic,
tc91exur,rl_p1_tr_L32_seed42,finished,2026-05-25T09:27:28Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/tc91exur,final,41984.0,94.0,1779743229.8465123,{'runtime': 41984},-270.5689697265625,3.105301856994629,2.7452001571655273,3035.6738048707057,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-25T09:27:27.210172Z,"['experiment.name=rl_p1_tr_L32_seed42', 'agent=td3_transformer', 'env=hopper_full', 'seed=42', 'agent.actor.context_length=32', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000', '+resume=/kaggle/input/datasets/krish247/check-1/SAiDL_Assignment/rl/ckpt_latest_rl.pt']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,1d694acada71,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7354297450496,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-cc5164b4-6c7b-9988-b7ac-b5f9f968d8ca'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-f4de3290-e84b-ba81-255f-ef3951a82a51'}]",13.0,382a0e8w6jx8srxyjpbzueimnwtgpi93,
us0fpgmn,rl_p2_hidden_vel_mlp_seed42,crashed,2026-05-25T21:07:26Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/us0fpgmn,final,974.379633092,16.0,1779744221.3443882,{'runtime': 974},-69.24491119384766,8.62457275390625,9.257925033569336,210.71029310322973,170000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-25T21:07:26.273575Z,"['experiment.name=rl_p2_hidden_vel_mlp_seed42', 'agent=td3_mlp', 'env=hopper_hidden_vel', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,1d694acada71,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7354297577472,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-cc5164b4-6c7b-9988-b7ac-b5f9f968d8ca'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-f4de3290-e84b-ba81-255f-ef3951a82a51'}]",13.0,dd1dspe4iiye1q1ump0fdmmoe7s6bgd4,
96m7x5eb,rl_p2_hidden_vel_mlp_seed42,finished,2026-05-26T07:57:53Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/96m7x5eb,final,6227.0,82.0,1779788498.9728053,{'runtime': 6227},-88.1828384399414,16.220016479492188,18.452735900878903,318.0938958221401,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-26T07:57:52.055785Z,"['experiment.name=rl_p2_hidden_vel_mlp_seed42', 'agent=td3_mlp', 'env=hopper_hidden_vel', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000', '+resume=/kaggle/input/datasets/kkk7777/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,bc16f15baf32,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7354297450496,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-76efbff3-d31a-06cc-5a31-0bc971c749ee'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-b221c002-f1f2-9b1a-d483-25486a2de705'}]",13.0,wyoi7g3yhyge6vc0q6gz6ix65w2po6pz,
4hl8amlc,rl_p2_hidden_vel_tr_seed42,finished,2026-05-26T09:41:52Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/4hl8amlc,final,21815.0,99.0,1779810325.7359602,{'runtime': 21815},-90.92637634277344,26.858034133911133,31.165103912353516,253.0360907556773,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-26T09:41:51.805734Z,"['experiment.name=rl_p2_hidden_vel_tr_seed42', 'agent=td3_transformer', 'env=hopper_hidden_vel', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,bc16f15baf32,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7354297573376,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-76efbff3-d31a-06cc-5a31-0bc971c749ee'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-b221c002-f1f2-9b1a-d483-25486a2de705'}]",13.0,x31re2rutdfnm5dyxtvq4vchpqttww24,
lgmxbqai,rl_p2_noise01_mlp_seed42,finished,2026-05-26T15:45:40Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/lgmxbqai,final,7191.0,99.0,1779817527.7847428,{'runtime': 7191},-114.50799560546876,15.880515098571776,13.100143432617188,357.6118157803313,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-26T15:45:39.551319Z,"['experiment.name=rl_p2_noise01_mlp_seed42', 'agent=td3_mlp', 'env=hopper_noisy', 'env.noise_sigma=0.1', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,bc16f15baf32,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7354297638912,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-76efbff3-d31a-06cc-5a31-0bc971c749ee'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-b221c002-f1f2-9b1a-d483-25486a2de705'}]",13.0,9bk7sfkzaffl9a9gctf2d8fmucf44l3a,
d9gawt4m,rl_p2_noise01_tr_seed42,crashed,2026-05-26T17:45:46Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/d9gawt4m,final,7533.268278681,32.0,1779825080.3184233,{'runtime': 7533},-104.19564819335938,63.94623565673828,66.57009887695312,280.9657097774382,330000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-26T17:45:46.372840Z,"['experiment.name=rl_p2_noise01_tr_seed42', 'agent=td3_transformer', 'env=hopper_noisy', 'env.noise_sigma=0.1', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,bc16f15baf32,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7354297700352,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-76efbff3-d31a-06cc-5a31-0bc971c749ee'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-b221c002-f1f2-9b1a-d483-25486a2de705'}]",13.0,29lozgrbg3tgc3jtcxa8v9gchpctl4i5,
jhdazpst,rl_p2_noise01_tr_seed42,failed,2026-05-27T03:06:23Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/jhdazpst,final,2.0,,,{'runtime': 2},,,,,,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-27T03:06:22.765732Z,"['experiment.name=rl_p2_noise01_tr_seed42', 'agent=td3_transformer', 'env=hopper_noisy', 'env.noise_sigma=0.1', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000', '+resume=/kaggle/input/datasets/kkk7777/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,52edce454930,/usr/bin/python3,2.0,4.0,Tesla P100-PCIE-16GB,1.0,8656922775552,7481375338496,33662468096,"[{'name': 'Tesla P100-PCIE-16GB', 'memoryTotal': '17179869184', 'cudaCores': 3584, 'architecture': 'Pascal', 'uuid': 'GPU-50f1dc1e-49bc-8474-7bfb-08b6c6c6edd6'}]",13.0,lpbca1xvs5e56cb3gj3vhj0p4tni028w,
3lt7il9g,rl_p2_noise01_tr_seed42,finished,2026-05-27T16:57:39Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/3lt7il9g,final,16101.0,66.0,1779917157.7615592,{'runtime': 16101},-108.0435562133789,20.658632278442383,29.906253814697266,288.4266890912347,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-27T16:57:38.673509Z,"['experiment.name=rl_p2_noise01_tr_seed42', 'agent=td3_transformer', 'env=hopper_noisy', 'env.noise_sigma=0.1', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000', '+resume=/kaggle/input/datasets/kkk7777/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,c3e78a210c47,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7481375674368,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-023c0ce6-6715-1147-6cb8-72f4730af479'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-de0db200-1ebb-5f3c-c283-f246530a24cb'}]",13.0,3on4ajqlmnomis68j6e73nokip13bbe0,
anlzqstp,rl_p2_noise03_mlp_seed42,finished,2026-05-27T21:26:17Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/anlzqstp,final,7167.0,99.0,1779924341.1410108,{'runtime': 7167},-95.68695068359376,44.062530517578125,64.12492370605469,234.2577590884355,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-27T21:26:16.621646Z,"['experiment.name=rl_p2_noise03_mlp_seed42', 'agent=td3_mlp', 'env=hopper_noisy', 'env.noise_sigma=0.3', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,c3e78a210c47,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7481375789056,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-023c0ce6-6715-1147-6cb8-72f4730af479'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-de0db200-1ebb-5f3c-c283-f246530a24cb'}]",13.0,cj8oocxtvleq6jbl06qo4qoduaynyg3b,
y8d6bwvm,rl_p2_noise03_tr_seed42,crashed,2026-05-27T23:26:00Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/y8d6bwvm,final,19578.333613815,93.0,1779943939.4675372,{'runtime': 19578},-125.5487823486328,60.84783935546875,65.34992218017578,471.9208185229468,940000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-27T23:26:00.383624Z,"['experiment.name=rl_p2_noise03_tr_seed42', 'agent=td3_transformer', 'env=hopper_noisy', 'env.noise_sigma=0.3', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,c3e78a210c47,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7481375854592,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-023c0ce6-6715-1147-6cb8-72f4730af479'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-de0db200-1ebb-5f3c-c283-f246530a24cb'}]",13.0,a967nnois9k93bzda4uc1ra4a7h3jlme,
f4lc5xjg,rl_p2_noise03_tr_seed42,finished,2026-05-28T05:24:55Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/f4lc5xjg,final,1291.0,5.0,1779947184.1247475,{'runtime': 1291},-122.67323303222656,77.75666046142578,81.39424133300781,324.97733271556774,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-28T05:24:54.334784Z,"['experiment.name=rl_p2_noise03_tr_seed42', 'agent=td3_transformer', 'env=hopper_noisy', 'env.noise_sigma=0.3', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000', '+resume=/kaggle/input/datasets/kkk7777/rl-output/SAiDL_Assignment/rl/ckpt_latest_rl.pt']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,7ada0c98b7df,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7481375674368,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-5b724d45-2e43-8dd1-a652-d856610e779c'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-8580aa64-dd1c-788c-d05e-d74f161ea89b'}]",13.0,jbeysbu6zwbfudlwy158mak2qzguja43,
523e0uha,rl_p2_delay10_mlp_seed42,finished,2026-05-28T05:46:42Z,,https://wandb.ai/krishsachdev246-bits-pilani/saidl-rl/runs/523e0uha,final,6939.0,99.0,1779954139.9919505,{'runtime': 6939},-260.12957763671875,321.036376953125,315.9556884765625,3007.4716516753583,1000000.0,Linux-6.6.122+-x86_64-with-glibc2.35,CPython 3.12.12,2026-05-28T05:46:42.290775Z,"['experiment.name=rl_p2_delay10_mlp_seed42', 'agent=td3_mlp', 'env=hopper_delayed', 'env.delay_k=10', 'seed=42', 'total_steps=1000000', 'eval_interval=10000', 'eval_episodes=10', 'logging.wandb.tags=[final]', 'checkpoint_interval=10000']",/kaggle/working/SAiDL_Assignment/rl/src/train.py,rl/src/train.py,src/train.py,https://x-access-token:@github.com/Krish-Sachdev-7/SAiDL-Summer-Assignment2026.git,8599bbcb4ed12e42b5005e1aa84f2bd82d3f82dc,krishsachdev246@gmail.com,/kaggle/working/SAiDL_Assignment/rl,7ada0c98b7df,/usr/bin/python3,2.0,4.0,Tesla T4,2.0,8656922775552,7481375756288,33662468096,"[{'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-5b724d45-2e43-8dd1-a652-d856610e779c'}, {'name': 'Tesla T4', 'memoryTotal': '16106127360', 'cudaCores': 2560, 'architecture': 'Turing', 'uuid': 'GPU-8580aa64-dd1c-788c-d05e-d74f161ea89b'}]",13.0,kp3dc25z6uxb5dt32k50uvaldulirt6w,
